Code,GeoFips,GeoName,TimePeriod,CL_UNIT,UNIT_MULT,DataValue
SQGDP9-1,31000,Nebraska,2013Q2,Millions of chained 2017 dollars,6,111088.8
SQGDP9-1,31000,Nebraska,2013Q3,Millions of chained 2017 dollars,6,111801.7
SQGDP9-1,31000,Nebraska,2013Q4,Millions of chained 2017 dollars,6,111219.0
SQGDP9-1,31000,Nebraska,2014Q1,Millions of chained 2017 dollars,6,114001.1
SQGDP9-1,31000,Nebraska,2014Q2,Millions of chained 2017 dollars,6,115948.7
SQGDP9-1,31000,Nebraska,2014Q3,Millions of chained 2017 dollars,6,115937.6
SQGDP9-1,31000,Nebraska,2014Q4,Millions of chained 2017 dollars,6,116720.3
SQGDP9-1,31000,Nebraska,2015Q1,Millions of chained 2017 dollars,6,118409.6
SQGDP9-1,31000,Nebraska,2015Q2,Millions of chained 2017 dollars,6,119734.9
SQGDP9-1,31000,Nebraska,2015Q3,Millions of chained 2017 dollars,6,120205.4
SQGDP9-1,31000,Nebraska,2015Q4,Millions of chained 2017 dollars,6,120213.5
SQGDP9-1,31000,Nebraska,2016Q1,Millions of chained 2017 dollars,6,119365.9
SQGDP9-1,31000,Nebraska,2016Q2,Millions of chained 2017 dollars,6,120225.7
SQGDP9-1,31000,Nebraska,2016Q3,Millions of chained 2017 dollars,6,121946.1
SQGDP9-1,31000,Nebraska,2016Q4,Millions of chained 2017 dollars,6,123674.7
SQGDP9-1,31000,Nebraska,2017Q1,Millions of chained 2017 dollars,6,121940.4
SQGDP9-1,31000,Nebraska,2017Q2,Millions of chained 2017 dollars,6,123301.6
SQGDP9-1,31000,Nebraska,2017Q3,Millions of chained 2017 dollars,6,123207.0
SQGDP9-1,31000,Nebraska,2017Q4,Millions of chained 2017 dollars,6,124430.5
SQGDP9-1,31000,Nebraska,2018Q1,Millions of chained 2017 dollars,6,126088.4
SQGDP9-1,31000,Nebraska,2018Q2,Millions of chained 2017 dollars,6,124965.7
SQGDP9-1,31000,Nebraska,2018Q3,Millions of chained 2017 dollars,6,125057.4
SQGDP9-1,31000,Nebraska,2018Q4,Millions of chained 2017 dollars,6,126062.3
SQGDP9-1,31000,Nebraska,2019Q1,Millions of chained 2017 dollars,6,125377.5
SQGDP9-1,31000,Nebraska,2019Q2,Millions of chained 2017 dollars,6,126155.4
SQGDP9-1,31000,Nebraska,2019Q3,Millions of chained 2017 dollars,6,128147.2
SQGDP9-1,31000,Nebraska,2019Q4,Millions of chained 2017 dollars,6,130595.3
SQGDP9-1,31000,Nebraska,2020Q1,Millions of chained 2017 dollars,6,126910.5
SQGDP9-1,31000,Nebraska,2020Q2,Millions of chained 2017 dollars,6,119685.1
SQGDP9-1,31000,Nebraska,2020Q3,Millions of chained 2017 dollars,6,128859.3
SQGDP9-1,31000,Nebraska,2020Q4,Millions of chained 2017 dollars,6,131390.1
SQGDP9-1,31000,Nebraska,2021Q1,Millions of chained 2017 dollars,6,133228.5
SQGDP9-1,31000,Nebraska,2021Q2,Millions of chained 2017 dollars,6,135815.4
SQGDP9-1,31000,Nebraska,2021Q3,Millions of chained 2017 dollars,6,135812.5
SQGDP9-1,31000,Nebraska,2021Q4,Millions of chained 2017 dollars,6,135809.0
SQGDP9-1,31000,Nebraska,2022Q1,Millions of chained 2017 dollars,6,139190.8
SQGDP9-1,31000,Nebraska,2022Q2,Millions of chained 2017 dollars,6,139108.9
SQGDP9-1,31000,Nebraska,2022Q3,Millions of chained 2017 dollars,6,141014.4
SQGDP9-1,31000,Nebraska,2022Q4,Millions of chained 2017 dollars,6,140198.3
SQGDP9-1,31000,Nebraska,2023Q1,Millions of chained 2017 dollars,6,146251.6
SQGDP9-1,31000,Nebraska,2023Q2,Millions of chained 2017 dollars,6,146414.2
SQGDP9-1,31000,Nebraska,2023Q3,Millions of chained 2017 dollars,6,147292.1
SQGDP9-1,31000,Nebraska,2023Q4,Millions of chained 2017 dollars,6,148628.2
SQGDP9-1,31000,Nebraska,2024Q1,Millions of chained 2017 dollars,6,147200.0
SQGDP9-1,31000,Nebraska,2024Q2,Millions of chained 2017 dollars,6,148608.0
SQGDP9-1,31000,Nebraska,2024Q3,Millions of chained 2017 dollars,6,148189.2
SQGDP9-1,31000,Nebraska,2024Q4,Millions of chained 2017 dollars,6,148414.1
SQGDP9-1,31000,Nebraska,2025Q1,Millions of chained 2017 dollars,6,147789.8
SQGDP9-1,31000,Nebraska,2025Q2,Millions of chained 2017 dollars,6,149665.7
SQGDP9-1,31000,Nebraska,2025Q3,Millions of chained 2017 dollars,6,151506.6
SQGDP9-1,31000,Nebraska,2025Q4,Millions of chained 2017 dollars,6,151887.5
SQGDP9-1,31000,Nebraska,2026Q1,Millions of chained 2017 dollars,6,151540.9
SQGDP9-1,32000,Nevada,2005Q1,Millions of chained 2017 dollars,6,147407.4
SQGDP9-1,32000,Nevada,2005Q2,Millions of chained 2017 dollars,6,152044.4
SQGDP9-1,32000,Nevada,2005Q3,Millions of chained 2017 dollars,6,150993.3
SQGDP9-1,32000,Nevada,2005Q4,Millions of chained 2017 dollars,6,152278.3
SQGDP9-1,32000,Nevada,2006Q1,Millions of chained 2017 dollars,6,154678.3
SQGDP9-1,32000,Nevada,2006Q2,Millions of chained 2017 dollars,6,156888.1
SQGDP9-1,32000,Nevada,2006Q3,Millions of chained 2017 dollars,6,156121.8
SQGDP9-1,32000,Nevada,2006Q4,Millions of chained 2017 dollars,6,157503.2
SQGDP9-1,32000,Nevada,2007Q1,Millions of chained 2017 dollars,6,156876.1
SQGDP9-1,32000,Nevada,2007Q2,Millions of chained 2017 dollars,6,156783.8
SQGDP9-1,32000,Nevada,2007Q3,Millions of chained 2017 dollars,6,157527.6
SQGDP9-1,32000,Nevada,2007Q4,Millions of chained 2017 dollars,6,159749.8
SQGDP9-1,32000,Nevada,2008Q1,Millions of chained 2017 dollars,6,155910.3
SQGDP9-1,32000,Nevada,2008Q2,Millions of chained 2017 dollars,6,153816.1
SQGDP9-1,32000,Nevada,2008Q3,Millions of chained 2017 dollars,6,152907.6
SQGDP9-1,32000,Nevada,2008Q4,Millions of chained 2017 dollars,6,148348.4
SQGDP9-1,32000,Nevada,2009Q1,Millions of chained 2017 dollars,6,143218.9
SQGDP9-1,32000,Nevada,2009Q2,Millions of chained 2017 dollars,6,140143.4
SQGDP9-1,32000,Nevada,2009Q3,Millions of chained 2017 dollars,6,138674.0
SQGDP9-1,32000,Nevada,2009Q4,Millions of chained 2017 dollars,6,139181.0
SQGDP9-1,32000,Nevada,2010Q1,Millions of chained 2017 dollars,6,139689.3
SQGDP9-1,32000,Nevada,2010Q2,Millions of chained 2017 dollars,6,142042.3
SQGDP9-1,32000,Nevada,2010Q3,Millions of chained 2017 dollars,6,144001.1
SQGDP9-1,32000,Nevada,2010Q4,Millions of chained 2017 dollars,6,144723.9
SQGDP9-1,32000,Nevada,2011Q1,Millions of chained 2017 dollars,6,143001.2
SQGDP9-1,32000,Nevada,2011Q2,Millions of chained 2017 dollars,6,145703.0
SQGDP9-1,32000,Nevada,2011Q3,Millions of chained 2017 dollars,6,144410.0
SQGDP9-1,32000,Nevada,2011Q4,Millions of chained 2017 dollars,6,144250.6
SQGDP9-1,32000,Nevada,2012Q1,Millions of chained 2017 dollars,6,143864.7
SQGDP9-1,32000,Nevada,2012Q2,Millions of chained 2017 dollars,6,143238.9
SQGDP9-1,32000,Nevada,2012Q3,Millions of chained 2017 dollars,6,142934.6
SQGDP9-1,32000,Nevada,2012Q4,Millions of chained 2017 dollars,6,141906.1
SQGDP9-1,32000,Nevada,2013Q1,Millions of chained 2017 dollars,6,144167.6
SQGDP9-1,32000,Nevada,2013Q2,Millions of chained 2017 dollars,6,143484.8
SQGDP9-1,32000,Nevada,2013Q3,Millions of chained 2017 dollars,6,144467.7
SQGDP9-1,32000,Nevada,2013Q4,Millions of chained 2017 dollars,6,146077.0
SQGDP9-1,32000,Nevada,2014Q1,Millions of chained 2017 dollars,6,143523.1
SQGDP9-1,32000,Nevada,2014Q2,Millions of chained 2017 dollars,6,144371.3
SQGDP9-1,32000,Nevada,2014Q3,Millions of chained 2017 dollars,6,145775.9
SQGDP9-1,32000,Nevada,2014Q4,Millions of chained 2017 dollars,6,147544.0
SQGDP9-1,32000,Nevada,2015Q1,Millions of chained 2017 dollars,6,148414.9
SQGDP9-1,32000,Nevada,2015Q2,Millions of chained 2017 dollars,6,150694.0
SQGDP9-1,32000,Nevada,2015Q3,Millions of chained 2017 dollars,6,151743.3
SQGDP9-1,32000,Nevada,2015Q4,Millions of chained 2017 dollars,6,153371.3
SQGDP9-1,32000,Nevada,2016Q1,Millions of chained 2017 dollars,6,153211.7
SQGDP9-1,32000,Nevada,2016Q2,Millions of chained 2017 dollars,6,154219.3
SQGDP9-1,32000,Nevada,2016Q3,Millions of chained 2017 dollars,6,158272.5
SQGDP9-1,32000,Nevada,2016Q4,Millions of chained 2017 dollars,6,158326.1
SQGDP9-1,32000,Nevada,2017Q1,Millions of chained 2017 dollars,6,161418.9
SQGDP9-1,32000,Nevada,2017Q2,Millions of chained 2017 dollars,6,162573.2
SQGDP9-1,32000,Nevada,2017Q3,Millions of chained 2017 dollars,6,164735.4
SQGDP9-1,32000,Nevada,2017Q4,Millions of chained 2017 dollars,6,164068.8
SQGDP9-1,32000,Nevada,2018Q1,Millions of chained 2017 dollars,6,167517.3
SQGDP9-1,32000,Nevada,2018Q2,Millions of chained 2017 dollars,6,167927.6
SQGDP9-1,32000,Nevada,2018Q3,Millions of chained 2017 dollars,6,168470.2
SQGDP9-1,32000,Nevada,2018Q4,Millions of chained 2017 dollars,6,170639.0
SQGDP9-1,32000,Nevada,2019Q1,Millions of chained 2017 dollars,6,173525.4
SQGDP9-1,32000,Nevada,2019Q2,Millions of chained 2017 dollars,6,174565.5
SQGDP9-1,32000,Nevada,2019Q3,Millions of chained 2017 dollars,6,176929.3
SQGDP9-1,32000,Nevada,2019Q4,Millions of chained 2017 dollars,6,179098.7
SQGDP9-1,32000,Nevada,2020Q1,Millions of chained 2017 dollars,6,176889.9
SQGDP9-1,32000,Nevada,2020Q2,Millions of chained 2017 dollars,6,149943.6
SQGDP9-1,32000,Nevada,2020Q3,Millions of chained 2017 dollars,6,167210.6
SQGDP9-1,32000,Nevada,2020Q4,Millions of chained 2017 dollars,6,169655.2
SQGDP9-1,32000,Nevada,2021Q1,Millions of chained 2017 dollars,6,173346.5
SQGDP9-1,32000,Nevada,2021Q2,Millions of chained 2017 dollars,6,181517.6
SQGDP9-1,32000,Nevada,2021Q3,Millions of chained 2017 dollars,6,186395.5
SQGDP9-1,32000,Nevada,2021Q4,Millions of chained 2017 dollars,6,189213.7
SQGDP9-1,32000,Nevada,2022Q1,Millions of chained 2017 dollars,6,190600.5
SQGDP9-1,32000,Nevada,2022Q2,Millions of chained 2017 dollars,6,194866.1
SQGDP9-1,32000,Nevada,2022Q3,Millions of chained 2017 dollars,6,195614.0
SQGDP9-1,32000,Nevada,2022Q4,Millions of chained 2017 dollars,6,196775.1
SQGDP9-1,32000,Nevada,2023Q1,Millions of chained 2017 dollars,6,198464.9
SQGDP9-1,32000,Nevada,2023Q2,Millions of chained 2017 dollars,6,199726.2
SQGDP9-1,32000,Nevada,2023Q3,Millions of chained 2017 dollars,6,202425.1
SQGDP9-1,32000,Nevada,2023Q4,Millions of chained 2017 dollars,6,204018.2
SQGDP9-1,32000,Nevada,2024Q1,Millions of chained 2017 dollars,6,205489.1
SQGDP9-1,32000,Nevada,2024Q2,Millions of chained 2017 dollars,6,206299.0
SQGDP9-1,32000,Nevada,2024Q3,Millions of chained 2017 dollars,6,208007.9
SQGDP9-1,32000,Nevada,2024Q4,Millions of chained 2017 dollars,6,209611.4
SQGDP9-1,32000,Nevada,2025Q1,Millions of chained 2017 dollars,6,208448.8
SQGDP9-1,32000,Nevada,2025Q2,Millions of chained 2017 dollars,6,210269.9
SQGDP9-1,32000,Nevada,2025Q3,Millions of chained 2017 dollars,6,212406.9
SQGDP9-1,32000,Nevada,2025Q4,Millions of chained 2017 dollars,6,212531.8
SQGDP9-1,32000,Nevada,2026Q1,Millions of chained 2017 dollars,6,214036.6
SQGDP9-1,33000,New Hampshire,2005Q1,Millions of chained 2017 dollars,6,68917.4
SQGDP9-1,33000,New Hampshire,2005Q2,Millions of chained 2017 dollars,6,69542.1
SQGDP9-1,33000,New Hampshire,2005Q3,Millions of chained 2017 dollars,6,69893.3
SQGDP9-1,33000,New Hampshire,2005Q4,Millions of chained 2017 dollars,6,69871.8
SQGDP9-1,33000,New Hampshire,2006Q1,Millions of chained 2017 dollars,6,70346.9
SQGDP9-1,33000,New Hampshire,2006Q2,Millions of chained 2017 dollars,6,70480.4
SQGDP9-1,33000,New Hampshire,2006Q3,Millions of chained 2017 dollars,6,71204.3
SQGDP9-1,33000,New Hampshire,2006Q4,Millions of chained 2017 dollars,6,73666.4
SQGDP9-1,33000,New Hampshire,2007Q1,Millions of chained 2017 dollars,6,71120.0
SQGDP9-1,33000,New Hampshire,2007Q2,Millions of chained 2017 dollars,6,72853.0
SQGDP9-1,33000,New Hampshire,2007Q3,Millions of chained 2017 dollars,6,71797.9
SQGDP9-1,33000,New Hampshire,2007Q4,Millions of chained 2017 dollars,6,72003.1
SQGDP9-1,33000,New Hampshire,2008Q1,Millions of chained 2017 dollars,6,72142.1
SQGDP9-1,33000,New Hampshire,2008Q2,Millions of chained 2017 dollars,6,71916.7
SQGDP9-1,33000,New Hampshire,2008Q3,Millions of chained 2017 dollars,6,71339.2
SQGDP9-1,33000,New Hampshire,2008Q4,Millions of chained 2017 dollars,6,69384.5
SQGDP9-1,33000,New Hampshire,2009Q1,Millions of chained 2017 dollars,6,69455.9
SQGDP9-1,33000,New Hampshire,2009Q2,Millions of chained 2017 dollars,6,69518.0
SQGDP9-1,33000,New Hampshire,2009Q3,Millions of chained 2017 dollars,6,71395.1
SQGDP9-1,33000,New Hampshire,2009Q4,Millions of chained 2017 dollars,6,71625.3
SQGDP9-1,33000,New Hampshire,2010Q1,Millions of chained 2017 dollars,6,71513.3
SQGDP9-1,33000,New Hampshire,2010Q2,Millions of chained 2017 dollars,6,73405.9
SQGDP9-1,33000,New Hampshire,2010Q3,Millions of chained 2017 dollars,6,73476.3
SQGDP9-1,33000,New Hampshire,2010Q4,Millions of chained 2017 dollars,6,73406.0
SQGDP9-1,33000,New Hampshire,2011Q1,Millions of chained 2017 dollars,6,72372.7
SQGDP9-1,33000,New Hampshire,2011Q2,Millions of chained 2017 dollars,6,73686.9
SQGDP9-1,33000,New Hampshire,2011Q3,Millions of chained 2017 dollars,6,73314.4
SQGDP9-1,33000,New Hampshire,2011Q4,Millions of chained 2017 dollars,6,74485.9
SQGDP9-1,33000,New Hampshire,2012Q1,Millions of chained 2017 dollars,6,73397.5
SQGDP9-1,33000,New Hampshire,2012Q2,Millions of chained 2017 dollars,6,73704.2
SQGDP9-1,33000,New Hampshire,2012Q3,Millions of chained 2017 dollars,6,74239.8
SQGDP9-1,33000,New Hampshire,2012Q4,Millions of chained 2017 dollars,6,74989.7
SQGDP9-1,33000,New Hampshire,2013Q1,Millions of chained 2017 dollars,6,75177.1
SQGDP9-1,33000,New Hampshire,2013Q2,Millions of chained 2017 dollars,6,75228.9
SQGDP9-1,33000,New Hampshire,2013Q3,Millions of chained 2017 dollars,6,75694.2
SQGDP9-1,33000,New Hampshire,2013Q4,Millions of chained 2017 dollars,6,75913.5
SQGDP9-1,33000,New Hampshire,2014Q1,Millions of chained 2017 dollars,6,75236.0
SQGDP9-1,33000,New Hampshire,2014Q2,Millions of chained 2017 dollars,6,77041.7
SQGDP9-1,33000,New Hampshire,2014Q3,Millions of chained 2017 dollars,6,76718.0
SQGDP9-1,33000,New Hampshire,2014Q4,Millions of chained 2017 dollars,6,78349.2
SQGDP9-1,33000,New Hampshire,2015Q1,Millions of chained 2017 dollars,6,77645.7
SQGDP9-1,33000,New Hampshire,2015Q2,Millions of chained 2017 dollars,6,79127.8
SQGDP9-1,33000,New Hampshire,2015Q3,Millions of chained 2017 dollars,6,79405.4
SQGDP9-1,33000,New Hampshire,2015Q4,Millions of chained 2017 dollars,6,81098.4
SQGDP9-1,33000,New Hampshire,2016Q1,Millions of chained 2017 dollars,6,80185.8
SQGDP9-1,33000,New Hampshire,2016Q2,Millions of chained 2017 dollars,6,80729.7
SQGDP9-1,33000,New Hampshire,2016Q3,Millions of chained 2017 dollars,6,81280.8
SQGDP9-1,33000,New Hampshire,2016Q4,Millions of chained 2017 dollars,6,80748.2
SQGDP9-1,33000,New Hampshire,2017Q1,Millions of chained 2017 dollars,6,80634.5
SQGDP9-1,33000,New Hampshire,2017Q2,Millions of chained 2017 dollars,6,80570.2
SQGDP9-1,33000,New Hampshire,2017Q3,Millions of chained 2017 dollars,6,81878.1
SQGDP9-1,33000,New Hampshire,2017Q4,Millions of chained 2017 dollars,6,81635.4
SQGDP9-1,33000,New Hampshire,2018Q1,Millions of chained 2017 dollars,6,82406.5
SQGDP9-1,33000,New Hampshire,2018Q2,Millions of chained 2017 dollars,6,82141.5
SQGDP9-1,33000,New Hampshire,2018Q3,Millions of chained 2017 dollars,6,82367.1
SQGDP9-1,33000,New Hampshire,2018Q4,Millions of chained 2017 dollars,6,82162.9
SQGDP9-1,33000,New Hampshire,2019Q1,Millions of chained 2017 dollars,6,84347.2
SQGDP9-1,33000,New Hampshire,2019Q2,Millions of chained 2017 dollars,6,84175.4
SQGDP9-1,33000,New Hampshire,2019Q3,Millions of chained 2017 dollars,6,84688.6
SQGDP9-1,33000,New Hampshire,2019Q4,Millions of chained 2017 dollars,6,84541.5
SQGDP9-1,33000,New Hampshire,2020Q1,Millions of chained 2017 dollars,6,85518.6
SQGDP9-1,33000,New Hampshire,2020Q2,Millions of chained 2017 dollars,6,77594.6
SQGDP9-1,33000,New Hampshire,2020Q3,Millions of chained 2017 dollars,6,84964.7
SQGDP9-1,33000,New Hampshire,2020Q4,Millions of chained 2017 dollars,6,86653.6
SQGDP9-1,33000,New Hampshire,2021Q1,Millions of chained 2017 dollars,6,86137.6
SQGDP9-1,33000,New Hampshire,2021Q2,Millions of chained 2017 dollars,6,90589.1
SQGDP9-1,33000,New Hampshire,2021Q3,Millions of chained 2017 dollars,6,91143.8
SQGDP9-1,33000,New Hampshire,2021Q4,Millions of chained 2017 dollars,6,93316.3
SQGDP9-1,33000,New Hampshire,2022Q1,Millions of chained 2017 dollars,6,90291.4
SQGDP9-1,33000,New Hampshire,2022Q2,Millions of chained 2017 dollars,6,91670.8
SQGDP9-1,33000,New Hampshire,2022Q3,Millions of chained 2017 dollars,6,92264.2
SQGDP9-1,33000,New Hampshire,2022Q4,Millions of chained 2017 dollars,6,92582.0
SQGDP9-1,33000,New Hampshire,2023Q1,Millions of chained 2017 dollars,6,92688.2
SQGDP9-1,33000,New Hampshire,2023Q2,Millions of chained 2017 dollars,6,93229.1
SQGDP9-1,33000,New Hampshire,2023Q3,Millions of chained 2017 dollars,6,93931.1
SQGDP9-1,33000,New Hampshire,2023Q4,Millions of chained 2017 dollars,6,94734.8
SQGDP9-1,33000,New Hampshire,2024Q1,Millions of chained 2017 dollars,6,94423.0
SQGDP9-1,33000,New Hampshire,2024Q2,Millions of chained 2017 dollars,6,94929.1
SQGDP9-1,33000,New Hampshire,2024Q3,Millions of chained 2017 dollars,6,95037.4
SQGDP9-1,33000,New Hampshire,2024Q4,Millions of chained 2017 dollars,6,95314.5
SQGDP9-1,33000,New Hampshire,2025Q1,Millions of chained 2017 dollars,6,95782.4
SQGDP9-1,33000,New Hampshire,2025Q2,Millions of chained 2017 dollars,6,96255.0
SQGDP9-1,33000,New Hampshire,2025Q3,Millions of chained 2017 dollars,6,97541.6
SQGDP9-1,33000,New Hampshire,2025Q4,Millions of chained 2017 dollars,6,97920.2
SQGDP9-1,33000,New Hampshire,2026Q1,Millions of chained 2017 dollars,6,98359.4
SQGDP9-1,34000,New Jersey,2005Q1,Millions of chained 2017 dollars,6,540897.9
SQGDP9-1,34000,New Jersey,2005Q2,Millions of chained 2017 dollars,6,544331.1
SQGDP9-1,34000,New Jersey,2005Q3,Millions of chained 2017 dollars,6,550017.5
SQGDP9-1,34000,New Jersey,2005Q4,Millions of chained 2017 dollars,6,550184.6
SQGDP9-1,34000,New Jersey,2006Q1,Millions of chained 2017 dollars,6,551207.6
SQGDP9-1,34000,New Jersey,2006Q2,Millions of chained 2017 dollars,6,557455.4
SQGDP9-1,34000,New Jersey,2006Q3,Millions of chained 2017 dollars,6,553845.3
SQGDP9-1,34000,New Jersey,2006Q4,Millions of chained 2017 dollars,6,558335.6
SQGDP9-1,34000,New Jersey,2007Q1,Millions of chained 2017 dollars,6,551520.3
SQGDP9-1,34000,New Jersey,2007Q2,Millions of chained 2017 dollars,6,559983.5
SQGDP9-1,34000,New Jersey,2007Q3,Millions of chained 2017 dollars,6,561221.4
SQGDP9-1,34000,New Jersey,2007Q4,Millions of chained 2017 dollars,6,570570.0
SQGDP9-1,34000,New Jersey,2008Q1,Millions of chained 2017 dollars,6,578686.9
SQGDP9-1,34000,New Jersey,2008Q2,Millions of chained 2017 dollars,6,579775.9
SQGDP9-1,34000,New Jersey,2008Q3,Millions of chained 2017 dollars,6,575112.0
SQGDP9-1,34000,New Jersey,2008Q4,Millions of chained 2017 dollars,6,559235.8
SQGDP9-1,34000,New Jersey,2009Q1,Millions of chained 2017 dollars,6,546192.7
SQGDP9-1,34000,New Jersey,2009Q2,Millions of chained 2017 dollars,6,541793.9
SQGDP9-1,34000,New Jersey,2009Q3,Millions of chained 2017 dollars,6,546084.9
SQGDP9-1,34000,New Jersey,2009Q4,Millions of chained 2017 dollars,6,551377.2
SQGDP9-1,34000,New Jersey,2010Q1,Millions of chained 2017 dollars,6,555460.2
SQGDP9-1,34000,New Jersey,2010Q2,Millions of chained 2017 dollars,6,553984.9
SQGDP9-1,34000,New Jersey,2010Q3,Millions of chained 2017 dollars,6,556727.5
SQGDP9-1,34000,New Jersey,2010Q4,Millions of chained 2017 dollars,6,552884.8
SQGDP9-1,34000,New Jersey,2011Q1,Millions of chained 2017 dollars,6,543477.7
SQGDP9-1,34000,New Jersey,2011Q2,Millions of chained 2017 dollars,6,547738.9
SQGDP9-1,34000,New Jersey,2011Q3,Millions of chained 2017 dollars,6,547471.3
SQGDP9-1,34000,New Jersey,2011Q4,Millions of chained 2017 dollars,6,555229.5
SQGDP9-1,34000,New Jersey,2012Q1,Millions of chained 2017 dollars,6,560766.1
SQGDP9-1,34000,New Jersey,2012Q2,Millions of chained 2017 dollars,6,559920.6
SQGDP9-1,34000,New Jersey,2012Q3,Millions of chained 2017 dollars,6,564709.5
SQGDP9-1,34000,New Jersey,2012Q4,Millions of chained 2017 dollars,6,557522.7
SQGDP9-1,34000,New Jersey,2013Q1,Millions of chained 2017 dollars,6,573238.9
SQGDP9-1,34000,New Jersey,2013Q2,Millions of chained 2017 dollars,6,569459.5
SQGDP9-1,34000,New Jersey,2013Q3,Millions of chained 2017 dollars,6,569486.0
SQGDP9-1,34000,New Jersey,2013Q4,Millions of chained 2017 dollars,6,571625.3
SQGDP9-1,34000,New Jersey,2014Q1,Millions of chained 2017 dollars,6,565498.4
SQGDP9-1,34000,New Jersey,2014Q2,Millions of chained 2017 dollars,6,570165.3
SQGDP9-1,34000,New Jersey,2014Q3,Millions of chained 2017 dollars,6,572942.7
SQGDP9-1,34000,New Jersey,2014Q4,Millions of chained 2017 dollars,6,574179.2
SQGDP9-1,34000,New Jersey,2015Q1,Millions of chained 2017 dollars,6,578172.1
SQGDP9-1,34000,New Jersey,2015Q2,Millions of chained 2017 dollars,6,582408.9
SQGDP9-1,34000,New Jersey,2015Q3,Millions of chained 2017 dollars,6,583172.5
SQGDP9-1,34000,New Jersey,2015Q4,Millions of chained 2017 dollars,6,581906.3
SQGDP9-1,34000,New Jersey,2016Q1,Millions of chained 2017 dollars,6,586460.2
SQGDP9-1,34000,New Jersey,2016Q2,Millions of chained 2017 dollars,6,585580.8
SQGDP9-1,34000,New Jersey,2016Q3,Millions of chained 2017 dollars,6,587739.1
SQGDP9-1,34000,New Jersey,2016Q4,Millions of chained 2017 dollars,6,588418.5
SQGDP9-1,34000,New Jersey,2017Q1,Millions of chained 2017 dollars,6,585056.5
SQGDP9-1,34000,New Jersey,2017Q2,Millions of chained 2017 dollars,6,588174.0
SQGDP9-1,34000,New Jersey,2017Q3,Millions of chained 2017 dollars,6,591717.0
SQGDP9-1,34000,New Jersey,2017Q4,Millions of chained 2017 dollars,6,595399.5
SQGDP9-1,34000,New Jersey,2018Q1,Millions of chained 2017 dollars,6,602636.5
SQGDP9-1,34000,New Jersey,2018Q2,Millions of chained 2017 dollars,6,604530.5
SQGDP9-1,34000,New Jersey,2018Q3,Millions of chained 2017 dollars,6,608602.2
SQGDP9-1,34000,New Jersey,2018Q4,Millions of chained 2017 dollars,6,611799.6
SQGDP9-1,34000,New Jersey,2019Q1,Millions of chained 2017 dollars,6,613573.3
SQGDP9-1,34000,New Jersey,2019Q2,Millions of chained 2017 dollars,6,615760.2
SQGDP9-1,34000,New Jersey,2019Q3,Millions of chained 2017 dollars,6,621655.5
SQGDP9-1,34000,New Jersey,2019Q4,Millions of chained 2017 dollars,6,623774.9
SQGDP9-1,34000,New Jersey,2020Q1,Millions of chained 2017 dollars,6,620694.8
SQGDP9-1,34000,New Jersey,2020Q2,Millions of chained 2017 dollars,6,555839.9
SQGDP9-1,34000,New Jersey,2020Q3,Millions of chained 2017 dollars,6,604973.8
SQGDP9-1,34000,New Jersey,2020Q4,Millions of chained 2017 dollars,6,612416.6
SQGDP9-1,34000,New Jersey,2021Q1,Millions of chained 2017 dollars,6,622420.4
SQGDP9-1,34000,New Jersey,2021Q2,Millions of chained 2017 dollars,6,623921.5
SQGDP9-1,34000,New Jersey,2021Q3,Millions of chained 2017 dollars,6,631954.7
SQGDP9-1,34000,New Jersey,2021Q4,Millions of chained 2017 dollars,6,646336.5
SQGDP9-1,34000,New Jersey,2022Q1,Millions of chained 2017 dollars,6,642797.0
SQGDP9-1,34000,New Jersey,2022Q2,Millions of chained 2017 dollars,6,647380.3
SQGDP9-1,34000,New Jersey,2022Q3,Millions of chained 2017 dollars,6,650538.2
SQGDP9-1,34000,New Jersey,2022Q4,Millions of chained 2017 dollars,6,653334.2
SQGDP9-1,34000,New Jersey,2023Q1,Millions of chained 2017 dollars,6,655462.8
SQGDP9-1,34000,New Jersey,2023Q2,Millions of chained 2017 dollars,6,657089.9
SQGDP9-1,34000,New Jersey,2023Q3,Millions of chained 2017 dollars,6,666061.5
SQGDP9-1,34000,New Jersey,2023Q4,Millions of chained 2017 dollars,6,670666.4
SQGDP9-1,34000,New Jersey,2024Q1,Millions of chained 2017 dollars,6,670598.3
SQGDP9-1,34000,New Jersey,2024Q2,Millions of chained 2017 dollars,6,674302.6
SQGDP9-1,34000,New Jersey,2024Q3,Millions of chained 2017 dollars,6,678139.3
SQGDP9-1,34000,New Jersey,2024Q4,Millions of chained 2017 dollars,6,680550.1
SQGDP9-1,34000,New Jersey,2025Q1,Millions of chained 2017 dollars,6,681313.1
SQGDP9-1,34000,New Jersey,2025Q2,Millions of chained 2017 dollars,6,686018.8
SQGDP9-1,34000,New Jersey,2025Q3,Millions of chained 2017 dollars,6,691824.1
SQGDP9-1,34000,New Jersey,2025Q4,Millions of chained 2017 dollars,6,693339.8
SQGDP9-1,34000,New Jersey,2026Q1,Millions of chained 2017 dollars,6,694785.2
SQGDP9-1,35000,New Mexico,2005Q1,Millions of chained 2017 dollars,6,86709.4
SQGDP9-1,35000,New Mexico,2005Q2,Millions of chained 2017 dollars,6,86828.5
SQGDP9-1,35000,New Mexico,2005Q3,Millions of chained 2017 dollars,6,85759.8
